weights,w_r100s123_conservative,w_r80s123_balanced,w_r100s777_conservative,w_r100s123_val086,official_R@1,official_R@3,official_R@5,official_Score,official_top1_unique,official_top1_max_fraction,robust_mean_score,robust_min_score,robust_std_score,robust_mean_top1_max_fraction,balanced_score,conservative_score
"(0.5, 0.35, 0.05, 0.1)",0.5,0.35,0.05,0.1,0.04554588077695914,0.09645010046885466,0.14266577361018085,0.08024112525117214,31,0.608171466845278,0.12007347433159096,0.09525152797367184,0.02094312911248583,0.5059387067807191,0.15671464354280734,0.12786688923800804
"(0.05, 0.35, 0.6, 0.0)",0.05,0.35,0.6,0.0,0.04956463496316142,0.10046885465505694,0.14534494306764903,0.0839919624916276,31,0.6008037508372405,0.11863283014618653,0.08840919755983107,0.023632892547530236,0.5073488876211326,0.1567088287921436,0.12819656127154314
"(0.0, 0.45, 0.45, 0.1)",0.0,0.45,0.45,0.1,0.047555257870060284,0.0971198928332217,0.14266577361018085,0.08144675150703282,29,0.6028131279303416,0.11969561566238829,0.09197559831065227,0.021939152096211775,0.5052940867145103,0.15670819713519601,0.12743455066235895
"(0.55, 0.2, 0.15, 0.1)",0.55,0.2,0.15,0.1,0.04420629604822505,0.10113864701942397,0.14333556597454788,0.0811118553248493,30,0.6128600133958473,0.12029274625098427,0.09446269357109338,0.02135694239475152,0.5122764282351527,0.15670694635200316,0.128343202110396
"(0.2, 0.35, 0.45, 0.0)",0.2,0.35,0.45,0.0,0.04956463496316142,0.0971198928332217,0.14601473543201607,0.08312123241795043,29,0.6068318821165438,0.1195824533276602,0.09005161895823557,0.023188827786283183,0.512730518936867,0.15670471290724686,0.12814704189706821
"(0.0, 0.35, 0.55, 0.1)",0.0,0.35,0.55,0.1,0.048894842598794376,0.09645010046885466,0.14601473543201607,0.0825853985264568,31,0.6061620897521768,0.11921938557990001,0.09164711403097138,0.02273424061447698,0.507431763812192,0.15670402765901598,0.12840895554194248
"(0.7, 0.05, 0.0, 0.25)",0.7,0.05,0.0,0.25,0.042866711319490956,0.10180843938379103,0.14534494306764903,0.0810448760884126,32,0.6061620897521768,0.11970249927978302,0.09374706158909261,0.021398534526190723,0.501985502971557,0.15669659269991543,0.1279184068829589
"(0.45, 0.55, 0.0, 0.0)",0.45,0.55,0.0,0.0,0.046215673141326186,0.09042196918955124,0.14400535833891492,0.07903549899531145,32,0.5961152042866711,0.12010399225671979,0.09394650398873769,0.021454626937607746,0.5012488350810753,0.15669546260339945,0.12600875098968028
"(0.25, 0.5, 0.0, 0.25)",0.25,0.5,0.0,0.25,0.043536503683858,0.09845947756195579,0.14400535833891492,0.08010716677829872,32,0.6048225050234427,0.1197994946357304,0.09497888315344907,0.019915688981804104,0.49609619068952365,0.15667272723723724,0.12759660835502326
"(0.25, 0.5, 0.25, 0.0)",0.25,0.5,0.25,0.0,0.046215673141326186,0.09243134628265237,0.144675150703282,0.0797722705961152,29,0.5981245813797723,0.11980783289928595,0.09361801970905678,0.021771140533510574,0.5089473033559561,0.15667042614296373,0.1265812804506436
"(0.45, 0.2, 0.1, 0.25)",0.45,0.2,0.1,0.25,0.04420629604822505,0.10247823174815807,0.144675150703282,0.08178164768921635,31,0.6128600133958473,0.11967647049208181,0.09427498826841858,0.021356550490613243,0.5027825476406917,0.15666661030613035,0.12891914182342565
"(0.05, 0.4, 0.35, 0.2)",0.05,0.4,0.35,0.2,0.046215673141326186,0.09645010046885466,0.1419959812458138,0.08044206296048226,29,0.6014735432016075,0.12030227103412945,0.09225715626466448,0.021662400527618395,0.503647176198406,0.15665188064670282,0.1265706410928145
"(0.45, 0.25, 0.15, 0.15)",0.45,0.25,0.15,0.15,0.044876088412592094,0.0971198928332217,0.14534494306764903,0.08064300066979235,31,0.6128600133958473,0.12035350936495064,0.09516658845612389,0.021188964546445224,0.5101284407192729,0.15665080225342787,0.1282262948978543
"(0.3, 0.6, 0.1, 0.0)",0.3,0.6,0.1,0.0,0.04554588077695914,0.09109176155391828,0.14400535833891492,0.07890154052243803,31,0.5907568653717348,0.11990230896758831,0.09291412482402628,0.022032867712684177,0.5033026169502202,0.15664738209627926,0.12535860293445117
"(0.2, 0.5, 0.15, 0.15)",0.2,0.5,0.15,0.15,0.044876088412592094,0.09578030810448761,0.14333556597454788,0.0798392498325519,29,0.6028131279303416,0.12030308628383916,0.09385265133740028,0.021183815786656523,0.504854695726225,0.15664669259553998,0.12676557550125206
"(0.25, 0.6, 0.0, 0.15)",0.25,0.6,0.0,0.15,0.043536503683858,0.09377093101138648,0.14333556597454788,0.07856664434025452,31,0.6021433355659745,0.12020436249986839,0.09638667292351008,0.020424022420734437,0.4966699300624285,0.15664284296698178,0.12675998080200956
"(0.35, 0.35, 0.15, 0.15)",0.35,0.35,0.15,0.15,0.04554588077695914,0.0971198928332217,0.14266577361018085,0.08044206296048226,30,0.608841259209645,0.12045840174020654,0.09413420929141247,0.02145313344843562,0.5072791059613756,0.15664138046494827,0.1275091676061885
"(0.05, 0.6, 0.05, 0.3)",0.05,0.6,0.05,0.3,0.043536503683858,0.0971198928332217,0.14534494306764903,0.07997320830542531,29,0.6008037508372405,0.1197157326156095,0.09413420929141247,0.021354209465690128,0.4908826230274686,0.15663548294115498,0.12704031295113155
"(0.1, 0.3, 0.35, 0.25)",0.1,0.3,0.35,0.25,0.046215673141326186,0.09912926992632284,0.14668452779638314,0.08218352310783658,32,0.6141995981245814,0.12000547060996078,0.09314875645236978,0.021361874166040244,0.5051492115639173,0.15663343222529502,0.12875790133402149
"(0.3, 0.3, 0.15, 0.25)",0.3,0.3,0.15,0.25,0.04420629604822505,0.10046885465505694,0.14534494306764903,0.08131279303415942,31,0.6135298057602143,0.12013823238942826,0.09441576724542469,0.02142654603240435,0.5031926925525786,0.15662943818226788,0.12852067665687178
"(0.45, 0.25, 0.2, 0.1)",0.45,0.25,0.2,0.1,0.04554588077695914,0.09778968519758875,0.14534494306764903,0.081178834561286,30,0.6128600133958473,0.12040595755001435,0.09394650398873769,0.02158312865241136,0.5125086487694667,0.15662904209629208,0.12815208655565485
"(0.0, 0.5, 0.35, 0.15)",0.0,0.5,0.35,0.15,0.04688546550569324,0.09645010046885466,0.13998660415271266,0.08037508372404555,28,0.6014735432016075,0.11984309839879508,0.09324260910370719,0.021281088662137494,0.5039235589689615,0.1566184551944531,0.12699638827589915
"(0.75, 0.0, 0.1, 0.15)",0.75,0.0,0.1,0.15,0.04420629604822505,0.09645010046885466,0.144675150703282,0.07997320830542533,31,0.6014735432016075,0.11978047470382455,0.09417019275975552,0.021777095981099465,0.5078954191898715,0.15661774790888655,0.1270583046853031
"(0.55, 0.2, 0.05, 0.2)",0.55,0.2,0.05,0.2,0.04420629604822505,0.10180843938379103,0.14333556597454788,0.0813127930341594,32,0.6128600133958473,0.11991369537730896,0.09464033850493653,0.021380848479388734,0.5025064779168185,0.15661765565455954,0.12863296228662768
"(0.4, 0.3, 0.25, 0.05)",0.4,0.3,0.25,0.05,0.046215673141326186,0.09444072337575352,0.14936369725385132,0.0813127930341594,30,0.607501674480911,0.11983231544154557,0.09314875645236978,0.02158199672150298,0.5111176766852202,0.1565942355297532,0.1278871712603443
"(0.45, 0.4, 0.05, 0.1)",0.45,0.4,0.05,0.1,0.04554588077695914,0.09578030810448761,0.14400535833891492,0.08030810448760883,31,0.6095110515740121,0.1204078334660645,0.09460347254809948,0.021092360302096057,0.5043859619626343,0.15659101649162124,0.12760984076165857
"(0.1, 0.6, 0.0, 0.3)",0.1,0.6,0.0,0.3,0.042866711319490956,0.0971198928332217,0.14534494306764903,0.0796383121232418,31,0.5981245813797723,0.11955477574632949,0.09422806194274988,0.020879832938682123,0.48895464410173306,0.1565884316339804,0.12675234309461675
"(0.6, 0.2, 0.1, 0.1)",0.6,0.2,0.1,0.1,0.044876088412592094,0.10046885465505694,0.144675150703282,0.08151373074346953,30,0.6135298057602143,0.12001306988804136,0.09418113561708118,0.021773465680171293,0.5090013264147301,0.15658789757601937,0.1286042985520101
"(0.0, 0.4, 0.4, 0.2)",0.0,0.4,0.4,0.2,0.046215673141326186,0.09578030810448761,0.1419959812458138,0.08024112525117214,29,0.6034829202947086,0.12007202201001795,0.0935710933833881,0.02145085240487965,0.505227402115901,0.15657625590867785,0.12702667194286618
"(0.1, 0.55, 0.0, 0.35)",0.1,0.55,0.0,0.35,0.04219691895512391,0.09845947756195579,0.14668452779638314,0.07997320830542531,31,0.6014735432016075,0.11949039400867882,0.0946503988737682,0.02090460229268672,0.4878442109340214,0.15656777027074714,0.1272984077423094
"(0.65, 0.3, 0.05, 0.0)",0.65,0.3,0.05,0.0,0.046215673141326186,0.09377093101138648,0.14936369725385132,0.0811118553248493,34,0.607501674480911,0.11977111108333223,0.09361801970905678,0.021858427252225903,0.5082399783394186,0.1565667250905733,0.12792086517937767
"(0.15, 0.35, 0.45, 0.05)",0.15,0.35,0.45,0.05,0.05023442732752847,0.09377093101138648,0.14668452779638314,0.0825853985264568,31,0.608841259209645,0.11943632499408634,0.09174096668230877,0.02208772919441619,0.5111018380881677,0.1565660179802508,0.1284558818676112
"(0.35, 0.25, 0.1, 0.3)",0.35,0.25,0.1,0.3,0.04219691895512391,0.10247823174815807,0.14601473543201607,0.08104487608841258,31,0.6108506363027462,0.1199405890037343,0.09441576724542468,0.021338408401450203,0.49951983426213753,0.15656575326944727,0.12825275971112493
"(0.0, 0.3, 0.45, 0.25)",0.0,0.3,0.45,0.25,0.046215673141326186,0.09912926992632284,0.14534494306764903,0.08191560616208976,32,0.6135298057602143,0.12001001038197409,0.09333646175504458,0.021151973585918082,0.506281990596298,0.156564376557554,0.12858383703961204
"(0.25, 0.3, 0.2, 0.25)",0.25,0.3,0.2,0.25,0.04420629604822505,0.10046885465505694,0.14534494306764903,0.08131279303415942,32,0.6121902210314802,0.12001219769415047,0.09413420929141247,0.021576364901683867,0.5049547825472119,0.1565635622192941,0.12837989767986566
"(0.25, 0.35, 0.05, 0.35)",0.25,0.35,0.05,0.35,0.04219691895512391,0.10247823174815807,0.14534494306764903,0.08091091761553917,30,0.6121902210314802,0.12043694402918688,0.09408728296574378,0.021153402143171088,0.49339008595137734,0.15656296997287591,0.12795455909841108
"(0.45, 0.2, 0.05, 0.3)",0.45,0.2,0.05,0.3,0.041527126590756865,0.10247823174815807,0.14333556597454788,0.08017414601473544,31,0.6115204286671132,0.12052755437702659,0.09516658845612389,0.021210314316137086,0.4977515500465701,0.15655693031975698,0.1277574402427974
"(0.35, 0.35, 0.05, 0.25)",0.35,0.35,0.05,0.25,0.044876088412592094,0.09912926992632284,0.14400535833891492,0.08097789685197589,31,0.6121902210314802,0.12010338081450558,0.09460347254809948,0.020541729390493407,0.4997687359332826,0.1565544807858092,0.12827963312602564
"(0.35, 0.5, 0.05, 0.1)",0.35,0.5,0.05,0.1,0.044876088412592094,0.09578030810448761,0.14266577361018085,0.07970529135967849,30,0.6021433355659745,0.11999083390699934,0.09432191459408727,0.021239997802470618,0.5029650378111944,0.1565355822288253,0.12686624865672214
"(0.0, 0.7, 0.0, 0.3)",0.0,0.7,0.0,0.3,0.04420629604822505,0.09578030810448761,0.144675150703282,0.0797722705961152,31,0.5987943737441394,0.11899323969327491,0.09516658845612389,0.019779225602935907,0.48446118284219686,0.15652964845583117,0.12735556482417715
"(0.15, 0.4, 0.4, 0.05)",0.15,0.4,0.4,0.05,0.048894842598794376,0.09377093101138648,0.14400535833891492,0.08137977227059612,29,0.6041527126590757,0.11936192889931782,0.09282027217268887,0.02169812566064777,0.5099420675007578,0.15652893035739704,0.12778990835694054
"(0.15, 0.4, 0.2, 0.25)",0.15,0.4,0.2,0.25,0.043536503683858,0.09912926992632284,0.14601473543201607,0.08070997990622907,32,0.6101808439383791,0.1202153059950583,0.09422806194274988,0.02151394775600556,0.5036445686816393,0.15651219028190544,0.127824010877604
"(0.0, 0.55, 0.15, 0.3)",0.0,0.55,0.15,0.3,0.04420629604822505,0.09578030810448761,0.14601473543201607,0.08004018754186201,30,0.6021433355659745,0.11960173737153794,0.09436884091975598,0.020941695763275064,0.49479305353337927,0.15650484503838175,0.12722460800174
"(0.15, 0.5, 0.0, 0.35)",0.15,0.5,0.0,0.35,0.04219691895512391,0.09979906229068988,0.1480241125251172,0.08064300066979235,32,0.6028131279303416,0.11933365753540666,0.09389957766306897,0.02060058597157421,0.48846338797577465,0.15650447784718224,0.12759278950132685
"(0.15, 0.25, 0.35, 0.25)",0.15,0.25,0.35,0.25,0.044876088412592094,0.09912926992632284,0.144675150703282,0.0811118553248493,31,0.6128600133958473,0.1206531501427813,0.09333646175504458,0.021676416482533597,0.5071971522075256,0.1565042343357758,0.12778008620237158
"(0.4, 0.2, 0.2, 0.2)",0.4,0.2,0.2,0.2,0.044876088412592094,0.10314802411252512,0.1419959812458138,0.08178164768921634,31,0.6148693904889484,0.12007354892554205,0.09375879868606288,0.021622068515296185,0.5094487732998445,0.15650418738444755,0.1286610470322478
"(0.35, 0.35, 0.2, 0.1)",0.35,0.35,0.2,0.1,0.044876088412592094,0.0971198928332217,0.14601473543201607,0.08077695914266576,30,0.608841259209645,0.12047846805884206,0.09314875645236978,0.021740288097609126,0.5083121911168822,0.15650361654624598,0.12735133736885065
"(0.3, 0.55, 0.05, 0.1)",0.3,0.55,0.05,0.1,0.044876088412592094,0.09444072337575352,0.1419959812458138,0.07916945746818486,29,0.6014735432016075,0.12029183875755363,0.09450961989676208,0.02127714052153917,0.5008161678068206,0.1564950746938784,0.1264242674165659
"(0.2, 0.35, 0.1, 0.35)",0.2,0.35,0.1,0.35,0.042866711319490956,0.10113864701942397,0.14668452779638314,0.0811118553248493,31,0.6101808439383791,0.1201243546265717,0.09357109338338807,0.021090671432438205,0.49575467185093275,0.1564946300523582,0.12789740201654332
"(0.25, 0.3, 0.3, 0.15)",0.25,0.3,0.3,0.15,0.04554588077695914,0.09645010046885466,0.14735432016075017,0.081178834561286,30,0.6101808439383791,0.12024089017821729,0.09319568277803847,0.02183214955133516,0.511018159306045,0.15649043953776565,0.12777667595030523
"(0.25, 0.45, 0.05, 0.25)",0.25,0.45,0.05,0.25,0.04420629604822505,0.09845947756195579,0.144675150703282,0.08057602143335567,31,0.6068318821165438,0.11979603885484653,0.09427498826841857,0.02032672040114921,0.4979234167521923,0.15648477210492992,0.12771351556756494
"(0.1, 0.3, 0.45, 0.15)",0.1,0.3,0.45,0.15,0.047555257870060284,0.0971198928332217,0.14534494306764903,0.08198258539852646,29,0.6101808439383791,0.11973299787499433,0.09258564054434537,0.02173038098776471,0.50834833740501,0.15648127695493663,0.12827540567069914
"(0.0, 0.5, 0.25, 0.25)",0.0,0.5,0.25,0.25,0.04554588077695914,0.09578030810448761,0.14266577361018085,0.08004018754186203,30,0.6008037508372405,0.11982102694070114,0.09343031440638197,0.021230248414855487,0.5007627541385737,0.15645580906016807,0.126755344745053
"(0.15, 0.45, 0.15, 0.25)",0.15,0.45,0.15,0.25,0.043536503683858,0.09778968519758875,0.14601473543201607,0.08030810448760883,30,0.608841259209645,0.12018749920018316,0.09455654622243079,0.021024370581637877,0.5024294429512957,0.15644768791756067,0.12758637759882424
"(0.65, 0.0, 0.0, 0.35)",0.65,0.0,0.0,0.35,0.04085733422638982,0.09912926992632284,0.14132618888144674,0.07843268586738111,29,0.5974547890154053,0.1205240473269807,0.09421720733427363,0.021588134869849913,0.4988925950764309,0.15644711850918783,0.12554128953451793
"(0.35, 0.35, 0.0, 0.3)",0.35,0.35,0.0,0.3,0.04420629604822505,0.10180843938379103,0.144675150703282,0.08158070997990623,32,0.6108506363027462,0.11965700426562224,0.09366494603472547,0.021077455865793914,0.49453299890425734,0.15644259181747927,0.12841318299726895
"(0.0, 0.6, 0.05, 0.35)",0.0,0.6,0.05,0.35,0.04219691895512391,0.09845947756195579,0.14668452779638314,0.07997320830542531,29,0.6001339584728734,0.11937363300489634,0.09422806194274988,0.020831725021151697,0.4873481326200039,0.1564407785107656,0.12708723927680027
"(0.35, 0.2, 0.2, 0.25)",0.35,0.2,0.2,0.25,0.043536503683858,0.10113864701942397,0.14534494306764903,0.081178834561286,31,0.6135298057602143,0.12020895123618369,0.09413420929141247,0.02162919800255292,0.5063067276299582,0.1564254195791438,0.12824593920699223
"(0.4, 0.35, 0.15, 0.1)",0.4,0.35,0.15,0.1,0.044876088412592094,0.09578030810448761,0.14534494306764903,0.08024112525117214,30,0.6068318821165438,0.12044621541582212,0.09352416705771938,0.021800643613828354,0.5075056617678517,0.15642464187837238,0.12700320878003182
"(0.55, 0.25, 0.15, 0.05)",0.55,0.25,0.15,0.05,0.04554588077695914,0.09645010046885466,0.1480241125251172,0.0813127930341594,30,0.6108506363027462,0.11976601281841433,0.09394650398873769,0.021300142026636038,0.5131111446743888,0.15642446240153063,0.12828604502852825
"(0.25, 0.25, 0.45, 0.05)",0.25,0.25,0.45,0.05,0.047555257870060284,0.09912926992632284,0.15137307434695244,0.08379102478231748,29,0.608171466845278,0.11876272824720305,0.09019239793524167,0.02214021326740518,0.5135975786122879,0.15642423197034966,0.12888722374993833
"(0.2, 0.25, 0.25, 0.3)",0.2,0.25,0.25,0.3,0.04420629604822505,0.10113864701942397,0.14534494306764903,0.08151373074346951,30,0.6141995981245814,0.12022174332776317,0.09361801970905678,0.02155602258297494,0.5028171054495303,0.15641454420707385,0.12832274059799792
"(0.4, 0.4, 0.0, 0.2)",0.4,0.4,0.0,0.2,0.04420629604822505,0.09645010046885466,0.14400535833891492,0.07983924983255192,32,0.6068318821165438,0.11987152860077133,0.09544814641013609,0.019904482013727125,0.4977424351635481,0.15641006932090973,0.12756332303761997
"(0.8, 0.0, 0.15, 0.05)",0.8,0.0,0.15,0.05,0.044876088412592094,0.0971198928332217,0.14266577361018085,0.08010716677829872,29,0.6008037508372405,0.11991806664136653,0.09300797747536368,0.022670679547993594,0.508964474135807,0.15640865953176106,0.12661115551598057
"(0.2, 0.3, 0.2, 0.3)",0.2,0.3,0.2,0.3,0.043536503683858,0.10180843938379103,0.14534494306764903,0.08137977227059612,31,0.6135298057602143,0.12005997288892105,0.09399343031440638,0.021351114959141514,0.5022598307670425,0.15640698945268822,0.1283764874277993
"(0.5, 0.3, 0.15, 0.05)",0.5,0.3,0.15,0.05,0.046215673141326186,0.09377093101138648,0.14601473543201607,0.08044206296048224,30,0.608171466845278,0.12016215413392328,0.09404035664007508,0.02179119892101604,0.5117299535152441,0.15639867538765134,0.12746224128051978
"(0.0, 0.45, 0.4, 0.15)",0.0,0.45,0.4,0.15,0.04688546550569324,0.0971198928332217,0.1406563965170797,0.08070997990622907,29,0.6028131279303416,0.1196533839617903,0.09291412482402628,0.021353928865448683,0.5060010986843657,0.15639845709048128,0.12716704231824222
"(0.05, 0.6, 0.0, 0.35)",0.05,0.6,0.0,0.35,0.041527126590756865,0.09845947756195579,0.14601473543201607,0.07950435365036838,30,0.5994641661085064,0.11943695407620658,0.09474425152510557,0.020804546137892167,0.4862760204629971,0.1563938085728518,0.12687647941292118
"(0.6, 0.4, 0.0, 0.0)",0.6,0.4,0.0,0.0,0.046215673141326186,0.09444072337575352,0.14534494306764903,0.08050904219691896,35,0.6028131279303416,0.11954502950591897,0.09351198871650213,0.021817629603267837,0.503635806794015,0.15638809687153776,0.12726503655517002
"(0.0, 0.35, 0.4, 0.25)",0.0,0.35,0.4,0.25,0.04554588077695914,0.0971198928332217,0.14333556597454788,0.08057602143335565,33,0.6068318821165438,0.12026023915601927,0.09314875645236978,0.0212566220157081,0.5040563020728154,0.15638585649807824,0.12715039965954056
"(0.4, 0.25, 0.2, 0.15)",0.4,0.25,0.2,0.15,0.044876088412592094,0.09778968519758875,0.14601473543201607,0.08097789685197589,31,0.6128600133958473,0.12033514477939038,0.09399343031440638,0.021105135857464343,0.5118291578477371,0.15638075477919236,0.1279746120091791
"(0.0, 0.6, 0.1, 0.3)",0.0,0.6,0.1,0.3,0.044876088412592094,0.09578030810448761,0.144675150703282,0.08010716677829872,30,0.6021433355659745,0.1196624338812963,0.09385265133740028,0.02122156713144574,0.4923079764228547,0.156374425993399,0.12703349244699885
